"Date","Time (GMT)","Wind Speed (m/s)","Wind Dir (deg)","Wind Gust (m/s)","Air Temp (°C)","Baro (mb)","Humidity (%)","Visibility (km)"
"2023/08/02","15:36","1.9","188","4.3","13.7","1016.7","-","-"
"2023/08/02","15:42","0.8","165","4.1","14","1016.7","-","-"
"2023/08/02","15:48","0.7","152","1.6","14.2","1016.6","-","-"
"2023/08/02","15:54","1.8","242","4","14.2","1016.7","-","-"
"2023/08/02","16:00","1.4","173","3.9","14.2","1016.8","-","-"
"2023/08/02","16:06","2.9","164","5.3","14.3","1016.7","-","-"
"2023/08/02","16:12","2.3","205","4.4","14.2","1016.7","-","-"
"2023/08/02","16:18","1.8","221","4.3","14.3","1016.8","-","-"
"2023/08/02","16:24","2.8","182","4.9","14.1","1016.9","-","-"
"2023/08/02","16:30","2.3","269","3.7","14.2","1016.9","-","-"
"2023/08/02","16:36","1.2","226","4.6","14.5","1017","-","-"
"2023/08/02","16:42","1.4","223","3.4","14.3","1017","-","-"
"2023/08/02","16:48","1.2","202","3.5","14.5","1017.1","-","-"
"2023/08/02","16:54","1.7","208","4.8","14.7","1017.1","-","-"
"2023/08/02","17:00","2.9","187","4.6","14.5","1017.1","-","-"
"2023/08/02","17:06","2.5","194","4.9","14.2","1017.1","-","-"
"2023/08/02","17:12","1.8","188","5.8","14.6","1017.1","-","-"
"2023/08/02","17:18","1.1","265","2.3","15.1","1017.2","-","-"
"2023/08/02","17:24","1.2","227","4","14.8","1017.3","-","-"
"2023/08/02","17:30","1.4","149","4.2","14.3","1017.3","-","-"
"2023/08/02","17:36","4.2","266","5.9","13.9","1017.3","-","-"
"2023/08/02","17:42","2.3","256","6.4","13.7","1017.4","-","-"
"2023/08/02","17:48","2.4","260","3.9","13.8","1017.4","-","-"
"2023/08/02","17:54","2.9","237","7.3","13.7","1017.4","-","-"
"2023/08/02","18:00","2.7","222","4.9","13.8","1017.4","-","-"
"2023/08/02","18:06","4.3","264","6.2","13.6","1017.4","-","-"
"2023/08/02","18:12","3.7","265","6.5","13.8","1017.5","-","-"
"2023/08/02","18:18","3.8","265","6.1","13.7","1017.4","-","-"
"2023/08/02","18:24","3.2","255","6.3","13.9","1017.4","-","-"
"2023/08/02","18:30","2.2","262","5.5","14.3","1017.4","-","-"
"2023/08/02","18:36","1.3","276","3.5","14.2","1017.5","-","-"
"2023/08/02","18:42","3.7","248","5.5","14.1","1017.5","-","-"
"2023/08/02","18:48","2.8","223","5.4","14.3","1017.5","-","-"
"2023/08/02","18:54","2.8","238","4.9","14.6","1017.4","-","-"
"2023/08/02","19:00","2.9","254","5.1","14.8","1017.4","-","-"
"2023/08/02","19:06","3.2","266","4.9","14.7","1017.4","-","-"
"2023/08/02","19:12","3.4","272","5.1","14.8","1017.4","-","-"
"2023/08/02","19:18","2.4","233","4.4","14.8","1017.4","-","-"
"2023/08/02","19:24","4","251","5.7","14.4","1017.4","-","-"
"2023/08/02","19:30","3.6","272","6.6","14.4","1017.4","-","-"
"2023/08/02","19:36","1.8","267","5.8","14.6","1017.5","-","-"
"2023/08/02","19:42","2.5","270","6.9","14.8","1017.3","-","-"
"2023/08/02","19:48","5","261","7.7","14.6","1017.3","-","-"
"2023/08/02","19:54","2.8","252","7.4","15","1017.4","-","-"
"2023/08/02","20:00","2.8","223","6.4","15","1017.4","-","-"
"2023/08/02","20:06","3.2","266","5","14.9","1017.4","-","-"
"2023/08/02","20:12","1","161","5.3","15.4","1017.4","-","-"
"2023/08/02","20:18","2.8","234","4.8","15.2","1017.4","-","-"
"2023/08/02","20:24","2.4","242","4.2","15","1017.4","-","-"
"2023/08/02","20:30","2.4","249","5.7","15","1017.4","-","-"
"2023/08/02","20:36","2.2","213","6","14.9","1017.3","-","-"
"2023/08/02","20:42","3.7","264","8.2","14.7","1017.3","-","-"
"2023/08/02","20:48","3","262","5.8","15.3","1017.3","-","-"
"2023/08/02","20:54","5.1","249","7.9","14.7","1017.3","-","-"
"2023/08/02","21:00","2.1","258","5.1","15.1","1017.3","-","-"
"2023/08/02","21:06","3.8","232","7.8","14.7","1017.4","-","-"
"2023/08/02","21:12","4.7","250","7.8","14.8","1017.3","-","-"
"2023/08/02","21:18","4.8","257","7.6","14.6","1017.2","-","-"
"2023/08/02","21:24","3.8","251","6.2","15.1","1017.2","-","-"
"2023/08/02","21:30","2.9","223","8","15.1","1017.2","-","-"
"2023/08/02","21:36","1.1","149","5.2","15.4","1017.2","-","-"
"2023/08/02","21:42","1.9","36","3.8","15.5","1017.2","-","-"
"2023/08/02","21:48","1","338","2.8","15.3","1017.2","-","-"
"2023/08/02","21:54","4.9","256","7.3","15.1","1017.3","-","-"
"2023/08/02","22:00","5.5","247","8.6","15","1017.3","-","-"
"2023/08/02","22:06","2.6","220","8","15.3","1017.2","-","-"
"2023/08/02","22:12","3.7","236","8.2","15.3","1017.2","-","-"
"2023/08/02","22:18","5.1","255","8.2","15.3","1017.1","-","-"
"2023/08/02","22:24","2","194","7","15.9","1016.9","-","-"
"2023/08/02","22:30","3.6","231","8.2","15.7","1016.9","-","-"
"2023/08/02","22:36","5.4","248","8.2","15.5","1016.9","-","-"
"2023/08/02","22:42","2.8","229","6","15.9","1016.7","-","-"
"2023/08/02","22:48","3.2","218","7.4","16","1016.7","-","-"
"2023/08/02","22:54","3.1","220","6.6","15.8","1016.7","-","-"
"2023/08/02","23:00","2.5","221","6","15.9","1016.7","-","-"
"2023/08/02","23:06","3.4","246","7.5","15.9","1016.6","-","-"
"2023/08/02","23:12","2","191","9.1","16","1016.6","-","-"
"2023/08/02","23:18","2.4","199","8.2","16","1016.5","-","-"
"2023/08/02","23:24","3.2","243","6.5","16.5","1016.3","-","-"
"2023/08/02","23:30","4.8","240","9.2","16.1","1016.3","-","-"
"2023/08/02","23:36","7.7","254","10.1","15.9","1016.3","-","-"
"2023/08/02","23:42","4.9","248","9","16.1","1016.3","-","-"
"2023/08/02","23:48","4.5","244","10.1","16.1","1016.3","-","-"
"2023/08/02","23:54","6.2","239","10","15.7","1016.3","-","-"
"2023/08/03","00:00","5.6","246","9.2","15.9","1016.2","-","-"
"2023/08/03","00:06","4.9","240","11.2","16","1016.2","-","-"
"2023/08/03","00:12","5.3","252","9.3","16","1016.2","-","-"
"2023/08/03","00:18","6.2","248","12.2","15.9","1016.1","-","-"
"2023/08/03","00:24","8.2","242","13","15.8","1016.1","-","-"
"2023/08/03","00:30","6.9","239","10.5","15.8","1016.2","-","-"
"2023/08/03","00:36","7.1","249","11.6","15.6","1016.2","-","-"
"2023/08/03","00:42","7","248","11.8","15.7","1016.2","-","-"
"2023/08/03","00:48","6.3","241","9.8","15.7","1016.1","-","-"
"2023/08/03","00:54","5.8","255","8.4","15.8","1016.1","-","-"
"2023/08/03","01:00","6.6","251","11.5","15.6","1016.2","-","-"
"2023/08/03","01:06","6.3","239","11.1","15.5","1016.1","-","-"
"2023/08/03","01:12","5","251","9.7","15.6","1016","-","-"
"2023/08/03","01:18","7.4","249","10.8","15.2","1016.1","-","-"
"2023/08/03","01:24","7.3","251","10.4","15.1","1016","-","-"
"2023/08/03","01:30","6.4","243","9.6","15.1","1015.9","-","-"
"2023/08/03","01:36","6.4","247","10.3","15.1","1016","-","-"
"2023/08/03","01:42","6.2","243","11.9","15.1","1015.9","-","-"
"2023/08/03","01:48","6.4","256","9.9","15.1","1016","-","-"
"2023/08/03","01:54","5.6","254","10.5","15.2","1015.9","-","-"
"2023/08/03","02:00","6.2","250","10.6","15.1","1015.9","-","-"
"2023/08/03","02:06","5.8","253","10.2","15","1015.8","-","-"
"2023/08/03","02:12","4.7","246","8.4","15.1","1015.8","-","-"
"2023/08/03","02:18","4.9","253","8.4","15","1015.8","-","-"
"2023/08/03","02:24","7","253","11.6","14.9","1015.8","-","-"
"2023/08/03","02:30","5.5","251","9.4","14.8","1015.7","-","-"
"2023/08/03","02:36","5.7","254","9.1","14.7","1015.8","-","-"
"2023/08/03","02:42","5.9","254","8","14.6","1015.8","-","-"
"2023/08/03","02:48","5.2","248","9.2","14.5","1015.8","-","-"
"2023/08/03","02:54","5.1","254","9","14.4","1015.8","-","-"
"2023/08/03","03:00","4.6","248","7.7","14.3","1015.8","-","-"
"2023/08/03","03:06","4.6","247","8.3","14.3","1015.7","-","-"
"2023/08/03","03:12","5.3","249","9.4","14.3","1015.7","-","-"
"2023/08/03","03:18","5.6","253","9.4","14.2","1015.7","-","-"
"2023/08/03","03:24","5","256","7.7","14.2","1015.7","-","-"
"2023/08/03","03:30","6","252","8.6","14.2","1015.7","-","-"
"2023/08/03","03:36","5.8","259","8.3","14.1","1015.8","-","-"
"2023/08/03","03:42","5.9","255","9.3","14","1015.8","-","-"
"2023/08/03","03:48","4.5","255","7.2","14","1015.8","-","-"
"2023/08/03","03:54","5.8","257","8.2","14","1015.8","-","-"
"2023/08/03","04:00","5.1","258","8.5","13.9","1015.8","-","-"
"2023/08/03","04:06","4.9","250","8.4","13.9","1015.8","-","-"
"2023/08/03","04:12","5.5","255","7.7","13.8","1015.9","-","-"
"2023/08/03","04:18","5.4","248","8.1","13.8","1016","-","-"
"2023/08/03","04:24","4.6","241","7.9","13.7","1016","-","-"
"2023/08/03","04:30","4.9","256","8.2","13.7","1016","-","-"
"2023/08/03","04:36","6.4","249","9.1","13.7","1016.1","-","-"
"2023/08/03","04:42","4.5","245","8.4","13.7","1016","-","-"
"2023/08/03","04:48","5.8","252","9.1","13.7","1016.1","-","-"
"2023/08/03","04:54","4.9","250","8.3","13.7","1016.1","-","-"
"2023/08/03","05:00","3.6","244","8.7","13.8","1016.2","-","-"
"2023/08/03","05:06","5.3","245","8.4","13.8","1016.3","-","-"
"2023/08/03","05:12","2.9","236","5.8","13.8","1016.3","-","-"
"2023/08/03","05:18","5","248","7.5","13.8","1016.4","-","-"
"2023/08/03","05:24","3.7","246","8.3","13.8","1016.4","-","-"
"2023/08/03","05:30","5.2","237","9","13.8","1016.3","-","-"
"2023/08/03","05:36","7","237","9.4","13.8","1016.4","-","-"
"2023/08/03","05:42","4.3","244","9.3","13.7","1016.3","-","-"
"2023/08/03","05:48","5.5","243","9.2","13.6","1016.4","-","-"
"2023/08/03","05:54","3","226","7.3","13.5","1016.3","-","-"
"2023/08/03","06:00","5","234","8.5","13.5","1016.3","-","-"
"2023/08/03","06:06","3.7","245","7.7","13.5","1016.3","-","-"
"2023/08/03","06:12","3.4","238","6.7","13.4","1016.4","-","-"
"2023/08/03","06:18","4.4","236","7.3","13.4","1016.4","-","-"
"2023/08/03","06:24","2.2","233","6.3","13.4","1016.4","-","-"
"2023/08/03","06:30","2.5","223","6.2","13.4","1016.4","-","-"
"2023/08/03","06:36","2.6","228","9.3","13.4","1016.4","-","-"
"2023/08/03","06:42","2.3","209","6.3","13.4","1016.4","-","-"
"2023/08/03","06:48","2.2","218","8.9","13.4","1016.4","-","-"
"2023/08/03","06:54","2.9","231","8.8","13.4","1016.4","-","-"
"2023/08/03","07:00","3","220","9.8","13.4","1016.4","-","-"
"2023/08/03","07:06","2.4","210","6","13.4","1016.4","-","-"
"2023/08/03","07:12","2.7","238","6.3","13.4","1016.4","-","-"
"2023/08/03","07:18","3.5","197","4.5","13.5","1016.5","-","-"
"2023/08/03","07:24","2.4","216","5.6","13.5","1016.5","-","-"
"2023/08/03","07:30","3.7","242","6.5","13.5","1016.5","-","-"
"2023/08/03","07:36","3","206","6.3","13.5","1016.5","-","-"
"2023/08/03","07:42","2.8","213","5.6","13.5","1016.6","-","-"
"2023/08/03","07:48","1.4","248","3.1","13.5","1016.7","-","-"
"2023/08/03","07:54","2.4","218","3.8","13.5","1016.7","-","-"
"2023/08/03","08:00","2.4","243","4.6","13.4","1016.7","-","-"
"2023/08/03","08:06","1.5","234","5.7","13.3","1016.7","-","-"
"2023/08/03","08:12","1.5","204","3.9","13.4","1016.7","-","-"
"2023/08/03","08:18","1.9","232","6","13.3","1016.7","-","-"
"2023/08/03","08:24","1","175","3.1","13.2","1016.7","-","-"
"2023/08/03","08:30","2.1","155","3.7","13.2","1016.7","-","-"
"2023/08/03","08:36","2.8","196","4.4","13.2","1016.6","-","-"
"2023/08/03","08:42","1.9","191","4.1","13.2","1016.6","-","-"
"2023/08/03","08:48","1.6","197","4.5","13.1","1016.7","-","-"
"2023/08/03","08:54","1.5","209","3.9","13.1","1016.7","-","-"
"2023/08/03","09:00","0.7","214","3.4","13.1","1016.6","-","-"
"2023/08/03","09:06","0.3","198","4.3","13.1","1016.5","-","-"
"2023/08/03","09:12","0.8","294","6.5","13","1016.4","-","-"
"2023/08/03","09:18","2.8","248","7.5","13","1016.5","-","-"
"2023/08/03","09:24","2.3","247","4.4","12.8","1016.5","-","-"
"2023/08/03","09:30","4.2","252","5.7","12.8","1016.4","-","-"
"2023/08/03","09:36","3.3","244","7.6","12.8","1016.3","-","-"
"2023/08/03","09:42","3.9","238","5.6","12.8","1016.4","-","-"
"2023/08/03","09:48","3.7","229","5.7","12.8","1016.4","-","-"
"2023/08/03","09:54","2.6","255","7.6","12.8","1016.4","-","-"
"2023/08/03","10:00","1.9","261","4.5","12.8","1016.4","-","-"
"2023/08/03","10:06","1.4","226","5.2","12.8","1016.4","-","-"
"2023/08/03","10:12","3","253","6.9","12.7","1016.3","-","-"
"2023/08/03","10:18","4.3","252","7","12.7","1016.3","-","-"
"2023/08/03","10:24","3.6","236","7","12.8","1016.3","-","-"
"2023/08/03","10:30","3.1","223","4.8","12.9","1016.2","-","-"
"2023/08/03","10:36","2.5","254","6.6","12.9","1016.1","-","-"
"2023/08/03","10:42","4","248","5.8","13","1016.2","-","-"
"2023/08/03","10:48","2.6","266","6.6","13","1016.2","-","-"
"2023/08/03","10:54","2.7","245","5.4","13.1","1016.3","-","-"
"2023/08/03","11:00","5","244","6.5","13.1","1016.2","-","-"
"2023/08/03","11:06","3.5","240","7.3","13.1","1016.1","-","-"
"2023/08/03","11:12","4.9","249","7.8","13.1","1016","-","-"
"2023/08/03","11:18","3.1","249","6.8","13.2","1016","-","-"
"2023/08/03","11:24","4.9","252","7.3","13.1","1016","-","-"
"2023/08/03","11:30","4.3","255","7.4","13.1","1016.1","-","-"
"2023/08/03","11:36","4","257","6.8","13.1","1016.1","-","-"
"2023/08/03","11:42","3.3","255","6.3","13.1","1016.3","-","-"
"2023/08/03","11:48","3.8","251","6.2","13.1","1016.4","-","-"
"2023/08/03","11:54","3.8","249","6.6","13.1","1016.3","-","-"
"2023/08/03","12:00","2.7","245","5","13.2","1016.3","-","-"
"2023/08/03","12:06","3.1","231","6.3","13.2","1016.4","-","-"
"2023/08/03","12:12","3.8","241","5.3","13.1","1016.4","-","-"
"2023/08/03","12:18","3","258","5.1","13.2","1016.4","-","-"
"2023/08/03","12:24","3.1","246","6.3","13.2","1016.5","-","-"
"2023/08/03","12:30","3.2","247","5.9","13.2","1016.6","-","-"
"2023/08/03","12:36","4.4","254","5.8","13.2","1016.5","-","-"
"2023/08/03","12:42","2.7","230","5.9","13.3","1016.6","-","-"
"2023/08/03","12:48","3.2","246","6.8","13.3","1016.5","-","-"
"2023/08/03","12:54","1.8","246","6.3","13.3","1016.5","-","-"
"2023/08/03","13:00","1.8","252","6.5","13.3","1016.6","-","-"
"2023/08/03","13:06","3.3","245","4.6","13.3","1016.6","-","-"
"2023/08/03","13:12","4.1","245","6.2","13.3","1016.7","-","-"
"2023/08/03","13:18","2.3","252","4.3","13.4","1016.8","-","-"
"2023/08/03","13:24","2.7","242","4.4","13.4","1016.8","-","-"
"2023/08/03","13:30","3","260","5.3","13.4","1016.8","-","-"
"2023/08/03","13:36","3.2","248","6.2","13.3","1016.9","-","-"
"2023/08/03","13:42","3.5","259","6.6","13.3","1017","-","-"
"2023/08/03","13:48","3","251","5.5","13.2","1017.2","-","-"
"2023/08/03","13:54","1.2","243","4.8","13.4","1017.3","-","-"
"2023/08/03","14:00","1.4","251","5.4","13.4","1017.4","-","-"
"2023/08/03","14:06","2.8","246","4.9","13.4","1017.5","-","-"
"2023/08/03","14:12","2.9","237","6.2","13.4","1017.5","-","-"
"2023/08/03","14:18","3.5","251","6","13.4","1017.5","-","-"
"2023/08/03","14:24","3.9","262","6.7","13.4","1017.5","-","-"
"2023/08/03","14:30","3.2","247","6.4","13.4","1017.5","-","-"
"2023/08/03","14:36","5","248","7.4","13.4","1017.5","-","-"
"2023/08/03","14:42","3.5","243","7.1","13.5","1017.5","-","-"
"2023/08/03","14:48","4.8","251","7.7","13.4","1017.6","-","-"
"2023/08/03","14:54","4.6","251","8","13.5","1017.6","-","-"
"2023/08/03","15:00","3.2","235","7.2","13.6","1017.6","-","-"
"2023/08/03","15:06","4.3","249","6.8","13.5","1017.6","-","-"
"2023/08/03","15:12","3.9","235","6.7","13.6","1017.7","-","-"
"2023/08/03","15:18","4.1","252","8.3","13.6","1017.7","-","-"
"2023/08/03","15:24","5.3","260","7.8","13.7","1017.7","-","-"
"2023/08/03","15:30","2.6","255","7.3","13.9","1017.7","-","-"
"2023/08/03","15:36","4.1","261","7","13.9","1017.7","-","-"
"2023/08/03","15:42","1.4","221","3.5","14.1","1017.8","-","-"
"2023/08/03","15:48","2.5","223","4.2","13.8","1017.9","-","-"
"2023/08/03","15:54","1.8","247","5.9","13.8","1017.9","-","-"
"2023/08/03","16:00","5","256","8.2","13.7","1017.9","-","-"
"2023/08/03","16:06","5.1","245","8.7","13.8","1018","-","-"
"2023/08/03","16:12","3.4","260","7.1","13.9","1017.9","-","-"
"2023/08/03","16:18","3.1","253","5.1","13.9","1017.9","-","-"
"2023/08/03","16:24","4.8","258","6.5","13.9","1017.9","-","-"
"2023/08/03","16:30","2.7","260","5.4","14.1","1017.9","-","-"
"2023/08/03","16:36","4.1","258","7","13.8","1017.9","-","-"
"2023/08/03","16:42","4.3","252","6.7","13.9","1017.9","-","-"
"2023/08/03","16:48","2.8","268","6.3","14","1017.9","-","-"
"2023/08/03","16:54","4.2","261","7.6","13.9","1018","-","-"
"2023/08/03","17:00","4.3","267","7.3","14.1","1018","-","-"
"2023/08/03","17:06","4","269","6.8","14.2","1018.2","-","-"
"2023/08/03","17:12","5.3","251","8.5","14.1","1018.2","-","-"
"2023/08/03","17:18","5.3","260","9.3","14.2","1018.2","-","-"
"2023/08/03","17:24","3.8","254","8","14.2","1018.3","-","-"
"2023/08/03","17:30","2.8","238","5.7","14.3","1018.3","-","-"
"2023/08/03","17:36","2.3","265","6","14.5","1018.4","-","-"
"2023/08/03","17:42","5.4","246","9.1","14.3","1018.5","-","-"
"2023/08/03","17:48","5.4","258","8.4","14.3","1018.5","-","-"
"2023/08/03","17:54","5","252","9.1","14.7","1018.5","-","-"
"2023/08/03","18:00","4.5","250","7.8","14.5","1018.6","-","-"
"2023/08/03","18:06","3.6","262","7.6","14.6","1018.6","-","-"
"2023/08/03","18:12","4.5","254","7.7","14.6","1018.5","-","-"
"2023/08/03","18:18","3.5","251","7","14.9","1018.6","-","-"
"2023/08/03","18:24","4.8","251","9.5","14.8","1018.6","-","-"
"2023/08/03","18:30","4.5","256","9","15.1","1018.5","-","-"
"2023/08/03","18:36","4.7","263","8.8","15.1","1018.6","-","-"
"2023/08/03","18:42","5.5","250","8.1","15.2","1018.6","-","-"
"2023/08/03","18:48","3.8","244","7.8","15.4","1018.5","-","-"
"2023/08/03","18:54","4.5","217","7.3","15.1","1018.6","-","-"
"2023/08/03","19:00","4","247","6.6","15.1","1018.6","-","-"
"2023/08/03","19:06","3","239","5.7","15.4","1018.6","-","-"
"2023/08/03","19:12","4.3","244","8","15.4","1018.6","-","-"
"2023/08/03","19:18","3.4","234","6.3","15.5","1018.6","-","-"
"2023/08/03","19:24","2.3","233","5.1","15.7","1018.5","-","-"
"2023/08/03","19:30","2","252","5.8","15.7","1018.5","-","-"
"2023/08/03","19:36","4.2","225","7.2","15.7","1018.5","-","-"
"2023/08/03","19:42","4","229","9","15.3","1018.5","-","-"
"2023/08/03","19:48","2.2","196","6.2","16","1018.5","-","-"
"2023/08/03","19:54","4","233","6.4","15.7","1018.5","-","-"
"2023/08/03","20:00","2","189","7.2","16","1018.5","-","-"
"2023/08/03","20:06","2.3","203","5.5","16.3","1018.5","-","-"
"2023/08/03","20:12","2.6","204","7.1","15.8","1018.4","-","-"
"2023/08/03","20:18","1.6","275","5.3","16","1018.4","-","-"
"2023/08/03","20:24","2","212","6.2","15.8","1018.4","-","-"
"2023/08/03","20:30","3.4","243","6.4","16.1","1018.3","-","-"
"2023/08/03","20:36","3.1","252","5.9","16.4","1018.3","-","-"
"2023/08/03","20:42","2.6","243","7.9","16.4","1018.3","-","-"
"2023/08/03","20:48","2","208","5.6","16.5","1018.3","-","-"
"2023/08/03","20:54","5.5","254","7.8","15.9","1018.3","-","-"
"2023/08/03","21:00","4.9","231","7.9","16","1018.4","-","-"
"2023/08/03","21:06","4.9","237","9.6","16.3","1018.3","-","-"
"2023/08/03","21:12","6.6","243","8.5","16.1","1018.4","-","-"
"2023/08/03","21:18","5.4","243","9.7","16.2","1018.3","-","-"
"2023/08/03","21:24","6","247","9.3","16.1","1018.3","-","-"
"2023/08/03","21:30","3.7","245","7.7","16.3","1018.3","-","-"
"2023/08/03","21:36","5.3","261","7.7","16.2","1018.2","-","-"
"2023/08/03","21:42","6.5","250","10.7","16.1","1018.1","-","-"
"2023/08/03","21:48","6.3","255","8.9","16.2","1018.1","-","-"
"2023/08/03","21:54","6.4","244","10.5","16.3","1018.1","-","-"
"2023/08/03","22:00","5.8","251","11.6","16.2","1018","-","-"
"2023/08/03","22:06","4.9","249","8.3","16.3","1017.9","-","-"
"2023/08/03","22:12","3.6","243","7.9","16.6","1017.8","-","-"
"2023/08/03","22:18","6.4","247","9.4","16.5","1017.8","-","-"
"2023/08/03","22:24","6.9","246","10.5","16.1","1017.8","-","-"
"2023/08/03","22:30","6.4","246","11.2","16.3","1017.7","-","-"
"2023/08/03","22:36","6.2","248","9.9","16.1","1017.7","-","-"
"2023/08/03","22:42","7.6","249","11","16","1017.7","-","-"
"2023/08/03","22:48","7.2","246","10.6","16.1","1017.7","-","-"
"2023/08/03","22:54","5.9","245","10.5","16.4","1017.6","-","-"
"2023/08/03","23:00","7.4","249","10.2","16.1","1017.6","-","-"
"2023/08/03","23:06","6.1","250","10","16.1","1017.6","-","-"
"2023/08/03","23:12","7.1","249","11.2","16","1017.5","-","-"
"2023/08/03","23:18","7.1","242","10.8","16.1","1017.5","-","-"
"2023/08/03","23:24","6.6","244","9.5","15.9","1017.5","-","-"
"2023/08/03","23:30","6.9","250","10.3","15.9","1017.5","-","-"
"2023/08/03","23:36","5.8","240","9.6","16","1017.5","-","-"
"2023/08/03","23:42","4.7","239","9.6","16.2","1017.4","-","-"
"2023/08/03","23:48","5.9","251","12","16.2","1017.4","-","-"
"2023/08/03","23:54","7.2","250","10.7","16","1017.5","-","-"
"2023/08/04","00:00","6.6","245","9.1","15.9","1017.5","-","-"
"2023/08/04","00:06","5.7","243","8.4","15.9","1017.4","-","-"
